CAMIS,DBA,CUISINE DESCRIPTION,Latitude, Longitude,AVG_SCORE,AVG_GRADE,ADDRESS,BORO,ZIPCODE,PHONE
50116803,CAFE BY THE GIRLS,Coffee/Tea,40.74825058,-74.00549302,3.00,A,537A WEST   23 STREET Manhattan 10011,Manhattan,10011,7186745460
50116805,JUICY KING CRAB EXPRESS,Seafood,40.84263503,-73.84565459,3.00,A,2704 EAST TREMONT AVENUE Bronx 10461,Bronx,10461,9178266682
50116813,BOU'OTE,Jewish/Kosher,40.66853062,-73.9367222,1.00,C,302 TROY AVENUE Brooklyn 11213,Brooklyn,11213,3473656359
50116820,MIMOZA LOUNGE,Mediterranean,40.76495292,-73.91724097,3.00,A,3605 30TH AVE Queens 11103,Queens,11103,7186736360
50116822,NEW GARDEN,Chinese,40.82864602,-73.8784396,2.33,B+,1535 WESTCHESTER AVENUE Bronx 10472,Bronx,10472,7189913384
50116829,WINGSTOP,Soul Food,40.71437334,-73.90110029,3.00,A,6122 FRESH POND RD Queens 11379,Queens,11379,3472666842
50116830,LINDA RESTAURANT,Mexican,40.6375469,-73.96831099,1.00,C,830 CONEY ISLAND AVENUE Brooklyn 11218,Brooklyn,11218,9145656227
50116832,AMANO BROOKLYN,Coffee/Tea,40.68143934,-73.97087877,3.00,A,535 CARLTON AVENUE Brooklyn 11238,Brooklyn,11238,3477683099
50116833,BOURKE STREET BAKERY,Bakery Products/Desserts,40.74233026,-74.00063153,2.33,B+,162 8 AVENUE Manhattan 10011,Manhattan,10011,9175978332
50116837,YOPPARAI RONIN,Japanese,40.71933363,-73.98494947,3.00,A,69A CLINTON ST Manhattan 10002,Manhattan,10002,6464160234
50116852,DEERFIELD / CURE /NaCl  Cafe,Other,40.74160196,-73.98531612,3.00,A,345 PARK AVENUE SOUTH Manhattan 10010,Manhattan,10010,3473800787
50116861,POPEYES,Chicken,40.70872964,-73.95875111,3.00,A,275 BROADWAY Brooklyn 11211,Brooklyn,11211,3475990469
50116877,PANDA HOUSE,Chinese,40.86039771,-73.92800709,3.00,A,82B NAGLE AVENUE Manhattan 10040,Manhattan,10040,2125695200
50116880,ZHEN PIN CAFE,Coffee/Tea,40.71724582,-73.99747843,3.00,A,98 MOTT STREET Manhattan 10013,Manhattan,10013,9176286086
50116911,INSOMNIA COOKIES,Other,40.76520443,-73.98767545,3.00,A,796 9 AVENUE Manhattan 10019,Manhattan,10019,7326692132
50116923,XI'AN FAMOUS FOODS,Asian/Asian Fusion,40.77229135,-73.95472933,3.00,A,328 EAST   78 STREET Manhattan 10075,Manhattan,10075,2127862068
50116924,STARBUCKS COFFEE # 65421,Coffee/Tea,40.75486555,-74.00263489,3.00,A,35 HUDSON YARDS Manhattan 10001,Manhattan,10001,2126159700
50116929,TRUTH RESTAURANT AND LOUNGE,Caribbean,40.67632806,-73.74109766,3.00,A,22915 MERRICK BLVD Queens 11413,Queens,11413,7184132021
50116938,SEAMORE'S,Seafood,40.77068238,-73.96069104,2.33,B+,181 EAST   73 STREET Manhattan 10021,Manhattan,10021,9176479285
50116941,EMPIRE III,Chinese,40.80264211,-73.95295316,2.00,B+,1902 A C POWELL BOULEVARD Manhattan 10026,Manhattan,10026,3476229308
50116948,MAD FOR CHICKEN,Korean,40.74200912,-74.00088775,2.00,B+,153 8 AVENUE Manhattan 10011,Manhattan,10011,9172616235
50116955,HUNGRY HOUSE,Fusion,40.69785037,-73.97098698,3.00,A,141 FLUSHING AVENUE Brooklyn 11205,Brooklyn,11205,7038612175
50116956,PUEBLO QUERIDO COFFEE ROASTERS,Coffee/Tea,40.72523115,-73.95161539,3.00,A,698 MANHATTAN AVENUE Brooklyn 11222,Brooklyn,11222,9296551302
50116957,SUN HING RESTAURANT,Chinese,40.66473066,-73.89418856,3.00,A,623 LIVONIA AVENUE Brooklyn 11207,Brooklyn,11207,9172790376
50116970,KAM KITCHEN,Chinese,40.68331355,-73.80647178,3.00,A,11156 VAN WYCK EXPY Queens 11420,Queens,11420,7182914431
50116979,CAFE HUGO,American,40.72635812,-74.00902334,3.00,A,523 GREENWICH STREET Manhattan 10013,Manhattan,10013,3476108800
50116980,SPRING THAI FUSION & BAR,Thai,40.72966969,-73.86113251,3.00,A,9640 QUEENS BLVD Queens 11374,Queens,11374,3476523728
50116983,EL BASURERO BAR REST.,Spanish,40.75849876,-73.91936427,3.00,A,3217 STEINWAY ST Queens 11103,Queens,11103,7185457077
50117001,NO.8 CHINESE RESTAURANT,Chinese,40.8627663,-73.90854686,3.00,A,176 WEST FORDHAM ROAD Bronx 10468,Bronx,10468,6462694592
50117016,NO CHEWING ALLOWED!,French,0,0,3.00,A,1802 65TH STREET Manhattan ,Manhattan,,9178251644
50117022,CHINA PALACE,Chinese,40.8440426,-73.82976283,3.00,A,3014 MIDDLETOWN ROAD Bronx 10461,Bronx,10461,6465492755
50117032,Lilly's Pizza Bar,Pizza,40.68657032,-73.97506277,3.00,A,737 FULTON STREET Brooklyn 11217,Brooklyn,11217,6462441143
50117038,CHINA GARDEN CHINESE RESTAURANT,Chinese,40.67448323,-73.93059151,3.00,A,130 UTICA AVENUE Brooklyn 11213,Brooklyn,11213,6465521609
50117047,$1 PIZZA,Pizza,40.73140884,-74.00117626,1.67,B-,333B AVENUE OF THE AMERICAS Manhattan 10014,Manhattan,10014,5513581106
50117050,SUPER POLLO TO GO,Spanish,40.68025398,-73.89295964,3.00,A,188 JAMAICA AVENUE Brooklyn 11207,Brooklyn,11207,3474979996
50117053,KYURAMEN/TBAAR,Japanese,40.76606335,-73.77227778,2.00,B+,3835 BELL BLVD Queens 11361,Queens,11361,3478368484
50117060,TALK OF THE TRACK,American,40.67766457,-73.82875789,2.00,B+,110-00 ROCKAWAY BOULEVARD Queens 11420,Queens,11420,6317487869
50117061,NG'S KITCHEN,Chinese,40.63535505,-74.00970996,3.00,A,6012 8 AVENUE Brooklyn 11220,Brooklyn,11220,6469190011
50117065,GOHAN SUSHI,Japanese,40.62089591,-74.02522238,3.00,A,533 86 STREET Brooklyn 11209,Brooklyn,11209,6465771075
50117066,4 BOY 99 CENT PIZZA,Pizza,40.74971074,-73.99348907,3.00,A,252 WEST   31 STREET Manhattan 10001,Manhattan,10001,9292615088
50117094,THE POINT TAVERN,American,40.62881347,-74.11874525,3.00,A,879 FOREST AVENUE Staten Island 10310,Staten Island,10310,7185247388
50117116,SHAKE SHACK #1340,American,40.75880606,-73.97068238,3.00,A,630 LEXINGTON AVENUE Manhattan 10022,Manhattan,10022,6467416103
50117119,DUNKIN DONUTS BASKIN ROBBINS,Coffee/Tea,40.90688982,-73.90436531,3.00,A,508 WEST  259 STREET Bronx 10471,Bronx,10471,7184321289
50117122,Auntie Anne's,Hotdogs/Pretzels,40.86590541,-73.83042975,3.00,A,200 BAYCHESTER AVENUE Bronx 10475,Bronx,10475,5167290848
50117128,PARIS BAGUETTE,Bakery Products/Desserts,40.76680295,-73.92122782,2.50,A,3108 30TH AVE Queens 11102,Queens,11102,7184339392
50117129,DUNKIN,Donuts,40.79404395,-73.94919238,3.00,A,1590 MADISON AVENUE Manhattan 10029,Manhattan,10029,2124265599
50117132,ROKSTAR CHICKEN,Korean,40.75567535,-73.73919628,3.00,A,24202 61ST AVE Queens 11362,Queens,11362,9173482637
50117133,AGATA & VALENTINA,Sandwiches/Salads/Mixed Buffet,40.77244146,-73.95262076,3.00,A,1513 1 AVENUE Manhattan 10075,Manhattan,10075,2124520690
50117137,SOBRE MASA,Mexican,40.70641916,-73.9313913,3.00,A,52 HARRISON PLACE Brooklyn 11237,Brooklyn,11237,9143643624
50117139,RICEPOT THAI COOKHOUSE,Thai,40.60488835,-73.99874675,3.00,A,1972 86 STREET Brooklyn 11214,Brooklyn,11214,9177893964
50117148,Szechuan Kitchen,Chinese,40.70514281,-73.73988165,3.00,A,11202 SPRINGFIELD BLVD Queens 11429,Queens,11429,3476767633
50117153,NOTHING REALLY MATTERS,American,40.7612735,-73.98416746,3.00,A,1627 BROADWAY Manhattan 10019,Manhattan,10019,9172083811
50117157,MORRIS PARK INN,American,40.84850215,-73.85533153,3.00,A,1024 MORRIS PARK AVENUE Bronx 10461,Bronx,10461,7182394109
50117185,WETZELS PRETZELS,Other,40.76681223,-73.98280875,3.00,A,1000S 8 AVENUE Manhattan 10019,Manhattan,10019,6461231234
50117187,APNA PIND,Indian,40.67622366,-73.81986764,3.00,A,11816 ROCKAWAY BLVD Queens 11420,Queens,11420,6463398466
50117190,DIG,American,40.7517211,-73.98008405,3.00,A,286 MADISON AVENUE Manhattan 10017,Manhattan,10017,2123352010
50117198,CHOCOBAR CORTÉS,Latin American,40.80737976,-73.92710378,2.33,B+,141 ALEXANDER AVENUE Bronx 10454,Bronx,10454,7188419310
50117208,EL VALLE RENACER,Latin American,40.8622609,-73.90145435,3.00,A,2448 JEROME AVENUE Bronx 10468,Bronx,10468,7182954120
50117225,BED STUY FISH FRY,Soul Food,40.66838923,-73.95062943,3.00,A,827 NOSTRAND AVENUE Brooklyn 11225,Brooklyn,11225,3474420050
50117237,Yu Ni Xiang Yue,Chinese,40.76197113,-73.82933808,3.00,A,13655 37TH AVE Queens 11354,Queens,11354,7188018886
50117239,PEGASUS BROOKLYN,American,40.62329614,-74.03113467,3.00,A,8610 3 AVENUE Brooklyn 11209,Brooklyn,11209,7187486977
50117241,BLANK STREET,Other,40.74496246,-74.00242518,3.00,A,172 9 AVENUE Manhattan 10011,Manhattan,10011,9175103862
50117247,BING & NOODLES BY CHOW HOUSE,Chinese,40.72971807,-73.99966084,1.00,C,240 SULLIVAN STREET Manhattan 10012,Manhattan,10012,6463582779
50117249,BEANS AND LEAVES CAFE,American,40.52251392,-74.23926612,3.00,A,4916 ARTHUR KILL ROAD Staten Island 10309,Staten Island,10309,7184480276
50117261,R-1 HOT PIZZA,Pizza,40.64765817,-73.95815838,2.20,B+,972 FLATBUSH AVENUE Brooklyn 11226,Brooklyn,11226,3472840034
50117265,BLANK STREET,Coffee/Tea,40.72746328,-73.98251587,3.00,A,149 AVENUE A Manhattan 10009,Manhattan,10009,3474846694
50117266,ZIGGLE,Korean,40.74420418,-73.92781194,1.67,B-,3704 QUEENS BLVD Queens 11101,Queens,11101,7188854429
50117269,WONDER PIG KBBQ,Korean,40.74420142,-73.92778308,3.00,A,3708 QUEENS BLVD Queens 11101,Queens,11101,6463253221
50117278,THE CANUCK,American,40.74606861,-74.00161682,3.00,A,202 9 AVENUE Manhattan 10011,Manhattan,10011,6464846691
50117281,JUST SALAD,Soups/Salads/Sandwiches,40.76272453,-73.97834079,3.00,A,1350 AVENUE OF THE AMERICAS Manhattan 10019,Manhattan,10019,2122441111
50117282,FOREST HILLS EXPRESS CAFE,American,40.73336913,-73.84983808,2.67,A,6366 108TH ST Queens 11375,Queens,11375,7182556636
50117284,SHAKING CRAB,Seafood,40.57085729,-74.11047824,3.00,A,365 NEW DORP LANE Staten Island 10306,Staten Island,10306,3477761232
50117286,CAMPOS GRILL,Mexican,40.68883233,-73.93921614,3.00,A,256 MARCUS GARVEY BOULEVARD Brooklyn 11221,Brooklyn,11221,9295072107
50117299,ARIA KABAB,Afghan,40.7675401,-73.91203194,3.00,A,2558 STEINWAY ST Queens 11103,Queens,11103,9172947529
50117312,SHERRY'S WEAKNESS 4 SWEETNESS,Caribbean,40.69834971,-73.83469835,3.00,A,11407 JAMAICA AVE Queens 11418,Queens,11418,9174824576
50117314,MCDONALD'S,Hamburgers,0,0,3.00,A,2379 ADAM CLAYTON POWELL JR BOULEVARD Manhattan ,Manhattan,,6463987106
50117320,ANYTIME STREET,Korean,40.72876502,-73.98810796,3.00,A,34 SAINT MARKS PLACE Manhattan 10003,Manhattan,10003,6462699445
50117331,MAMA G'S HALAL KITCHEN,Middle Eastern,40.86590541,-73.83042975,3.00,A,200 BAYCHESTER AVENUE Bronx 10475,Bronx,10475,9294633308
50117339,PAPA JOHN'S,Pizza,40.71124494,-73.94792473,3.00,A,604 GRAND STREET Brooklyn 11211,Brooklyn,11211,3477746684
50117340,PAPA JOHN'S,Pizza,40.71882627,-73.75776091,3.00,A,8953 FRANCIS LEWIS BLVD Queens 11427,Queens,11427,3477746684
50117341,SANDWICH GIRL CAFE,Mediterranean,40.67014454,-73.98479479,3.00,A,339 7 STREET Brooklyn 11215,Brooklyn,11215,3479448733
50117344,PANDA KING,Chinese,40.71273455,-73.73376301,3.00,A,22016 HEMPSTEAD AVE Queens 11429,Queens,11429,9176500282
50117351,MELODY'S PIANO BAR,American,40.77095724,-73.96182451,3.00,A,1020 LEXINGTON AVENUE Manhattan 10021,Manhattan,10021,6465592808
50117352,SEDGWICK PIZZA AND PASTA,Pizza,40.88278427,-73.89338813,3.00,A,3891 SEDGWICK AVENUE Bronx 10463,Bronx,10463,7188811215
50117354,VESUVIO BAKERY,Bakery Products/Desserts,40.75123412,-73.99416385,3.00,A,441 8TH AVE Manhattan 10001,Manhattan,10001,4157608156
50117358,POKE FUN,Chinese/Japanese,40.76366473,-73.98879842,3.00,A,746 9 AVENUE Manhattan 10019,Manhattan,10019,9178482299
50117376,LA MEZCLA,Latin American,40.75762532,-73.78185414,3.00,A,20109 NORTHERN BLVD Queens 11361,Queens,11361,3474084401
50117379,LIU'S GARDEN,Chinese,40.74930553,-73.7076448,3.00,A,26519 UNION TPKE Queens 11040,Queens,11040,7183473106
50117397,PRIME MET STEAKHOUSE & ROOFTOP LOUNGE,Steakhouse,40.76060506,-73.83364082,2.00,B+,13336 37TH AVE Queens 11354,Queens,11354,7188986666
50117413,WOLFNIGHTS,Sandwiches,40.76223281,-73.97629778,2.00,B+,40 WEST   55 STREET Manhattan 10019,Manhattan,10019,6466698070
50117415,SOULKOFA,Vegan,40.68154857,-73.92247184,2.00,B+,235 RALPH AVENUE Brooklyn 11233,Brooklyn,11233,9179662476
50117424,THE FLYING FOX TAVERN,American,40.7051799,-73.90619949,3.00,A,678 WOODWARD AVENUE Queens 11385,Queens,11385,7186736384
50117425,GEES CARIBBEAN,Caribbean,40.6722455,-73.9502877,2.33,B+,770 NOSTRAND AVENUE Brooklyn 11216,Brooklyn,11216,3476818063
50117431,REYNA RESTAURANT,Spanish,40.85431783,-73.91182274,3.00,A,1969 UNIVERSITY AVENUE Bronx 10453,Bronx,10453,7187311593
50117434,LA POLLERA COLORADA,Latin American,40.75558213,-73.88514993,2.00,B+,8213 NORTHERN BLVD Queens 11372,Queens,11372,7184246531
50117446,GALLEGO SEAFOOD 2 RESTAURANT,Seafood,40.8650856,-73.91955631,2.33,B+,518 WEST  207 STREET Manhattan 10034,Manhattan,10034,9173883874
50117450,LYLA'S BODEGA,Latin American,40.7853682,-73.97556007,1.50,B-,177 WEST   83 STREET Manhattan 10024,Manhattan,10024,2127991555
50117455,RAJ'S INDIAN KITCHEN,Indian,40.74962069,-73.9391749,3.00,A,4212 28TH ST Queens 11101,Queens,11101,6462108734
50117456,POPEYES LOUISIANA KITCHEN,Chicken,40.70229436,-73.8553038,3.00,A,8324 WOODHAVEN BLVD Queens 11385,Queens,11385,7184271387
50117461,DIEM EATERY,Asian/Asian Fusion,40.6911156,-73.99748303,3.00,A,79 ATLANTIC AVENUE Brooklyn 11201,Brooklyn,11201,6463389045
50117462,LA HUECA EPA,Latin American,40.75768935,-73.86434055,3.00,A,10422 NORTHERN BLVD Queens 11368,Queens,11368,9292349961
50117478,SUNSET BAGELS,American,40.62128266,-74.02640045,3.00,A,8624 5 AVENUE Brooklyn 11209,Brooklyn,11209,7188228233
50117495,PALOMA COFFEE & BAKERY,Coffee/Tea,40.71075776,-73.9510957,3.00,A,349 UNION AVENUE Brooklyn 11211,Brooklyn,11211,3109271776
50117506,AROMI,Italian,40.67501478,-73.99944842,3.00,A,552 COURT STREET Brooklyn 11231,Brooklyn,11231,3475295752
50117510,BNP PARIBAS COFFEE BAR,Coffee/Tea,40.76194849,-73.9826223,3.00,A,787 7 AVENUE Manhattan 10019,Manhattan,10019,7184836726
50117518,KYURAMEN & TBAAR,Japanese,40.67789495,-73.9794356,3.00,A,155 5 AVENUE Brooklyn 11217,Brooklyn,11217,9179091015
50117519,CAFE METRO,American,40.7538883,-73.97424702,3.00,A,475 LEXINGTON AVENUE Manhattan 10017,Manhattan,10017,2129837474
50117521,Q & N INTERNATIONAL CUISINE,American,40.80485306,-73.93854989,3.00,A,107 EAST  125 STREET Manhattan 10035,Manhattan,10035,9177709055
50117524,LE PARIS DAKAR,Other,40.68023666,-73.94667634,3.00,A,1365 FULTON STREET Brooklyn 11216,Brooklyn,11216,6467630518
50117525,TACOS GRAND CENTRAL,Mexican,40.74748745,-73.97392108,3.00,A,711 2 AVENUE Manhattan 10016,Manhattan,10016,6467819901
50117535,ALEX PIZZA & SLICE,Pizza,40.65115435,-74.00400383,3.00,A,3905 5 AVENUE Brooklyn 11232,Brooklyn,11232,9293265600
50117547,ORIGINAL JOE'S PIZZA,Pizza,40.85604508,-73.85564402,3.00,A,2136 WILLIAMSBRIDGE ROAD Bronx 10461,Bronx,10461,9149075052
50117552,SHAKALAKA BAKERY,Bakery Products/Desserts,40.76018443,-73.82759917,3.00,A,13676 ROOSEVELT AVE Queens 11354,Queens,11354,9292648555
50117557,NEXT MOVE CAFE,Coffee/Tea,40.60469622,-73.99937698,3.00,A,6 BAY   23 STREET Brooklyn 11214,Brooklyn,11214,3472061904
50117561,KNAPP STREET PIZZA,Pizza,40.60016755,-73.93406485,3.00,A,2157 KNAPP STREET Brooklyn 11229,Brooklyn,11229,7187430537
50117564,LA PILITA DELI GROCERY,Mexican,40.864303,-73.91906195,2.00,B+,3866 10 AVENUE Manhattan 10034,Manhattan,10034,2125679355
50117567,MATSU NORI,Japanese,40.72075593,-73.9895849,3.00,A,151 ALLEN STREET Manhattan 10002,Manhattan,10002,3474592184
50117580,FAT FOWL,Caribbean,40.69082623,-73.98345225,2.50,A,445 ALBEE SQUARE WEST Brooklyn 11201,Brooklyn,11201,3472622577
50117581,MAESTRO PASTA,Italian,40.72933105,-74.0010319,2.00,B+,102 MACDOUGAL STREET Manhattan 10012,Manhattan,10012,6464646446
50117590,LUCKY CHEN RESTAURANT,Chinese,40.63566007,-73.91304955,3.00,A,8023 FLATLANDS AVENUE Brooklyn 11236,Brooklyn,11236,7182412762
50117593,MCDONALDS,American,40.67954302,-73.8790946,3.00,A,3143 ATLANTIC AVENUE Brooklyn 11208,Brooklyn,11208,5168723700
50117595,MCDONALDS,Hamburgers,40.67765957,-73.89832843,3.00,A,50 JAMAICA AVENUE Brooklyn 11207,Brooklyn,11207,5168723700
50117601,MCDONALDS,American,40.67648347,-73.89090715,3.00,A,2800 ATLANTIC AVENUE Brooklyn 11207,Brooklyn,11207,5168723700
50117602,TAIM,Mediterranean,40.66651003,-73.98187586,2.00,B+,341 7 AVENUE Brooklyn 11215,Brooklyn,11215,3475990119
50117605,HANA BY INDUSTRIOUS,American,40.71096789,-74.01235777,3.00,A,175 GREENWICH STREET Manhattan 10007,Manhattan,10007,9179702560
50117609,HOLYWATER,Creole,40.71608996,-74.00874778,3.00,A,109 WEST BROADWAY Manhattan 10013,Manhattan,10013,2122038079
50117622,SUKIYA RAMEN & POKE,Chinese/Japanese,40.76951433,-73.78997421,3.00,A,19905 32ND AVE Queens 11358,Queens,11358,7202573111
50117634,JUNKO SUSHI,Japanese,40.76115039,-73.92366391,3.00,A,3302 BROADWAY Queens 11106,Queens,11106,9173022755
50117636,SKINOS MEDITERRANEAN CUISINE,Mediterranean,40.70913145,-74.01402023,2.50,A,123 WASHINGTON STREET Manhattan 10006,Manhattan,10006,6467200060
50117652,5 OCLOCK SOMEWHERE,American,40.75484023,-73.98783258,3.00,A,560 7 AVENUE Manhattan 10018,Manhattan,10018,2122213007
50117656,SAMI'S KABAB HOUSE,Middle Eastern,40.74459349,-73.95348872,3.00,A,4738 VERNON BLVD Queens 11101,Queens,11101,9177425759
50117658,QUEENSBOROUGH COMMUNITY COLLEGE CAFETERIA,American,40.75392371,-73.75646694,3.00,A,22205 56TH AVE Queens 11364,Queens,11364,7182816244
50117661,Dalia's Harlem Cafe,Coffee/Tea,40.81831758,-73.94151083,3.00,A,2394 7 AVENUE Manhattan 10030,Manhattan,10030,9294039445
50117668,TASTY PICKS II,Sandwiches,40.88067024,-73.88156985,3.00,A,3424 KOSSUTH AVENUE Bronx 10467,Bronx,10467,7185193965
50117684,NEW GT RICEBOWL,Caribbean,40.68567337,-73.82844158,2.80,A,11409 LIBERTY AVE Queens 11419,Queens,11419,9178645760
50117691,LA ESQUINITA DEL SAZON JUICE BAR,Latin American,40.84759006,-73.90778346,1.50,B-,1820 GRAND CONCOURSE Bronx 10457,Bronx,10457,3475741254
50117697,SWEET WONTON HOUSE,Chinese,40.77090266,-73.73530585,2.67,A,25325 NORTHERN BLVD Queens 11362,Queens,11362,7188198391
50117704,XI'AN FAMOUS FOODS,Chinese,40.71514606,-73.99716828,3.00,A,45 BAYARD STREET Manhattan 10013,Manhattan,10013,2127862068
50117705,DESI BITES CAFE,Indian,40.68927717,-73.82837818,3.00,A,11603 101ST AVE Queens 11419,Queens,11419,3477019800
50117716,STIX KOSHER RESTAURANT,Middle Eastern,40.72655375,-73.85185949,3.00,A,10115 QUEENS BLVD Queens 11375,Queens,11375,9178320452
50117720,TAP NYC,Brazilian,40.75161005,-73.9738184,3.00,A,685 3 AVENUE Manhattan 10017,Manhattan,10017,9175957012
50117744,AREPA LADY ASTORIA,Spanish,40.75898745,-73.92778503,3.00,A,3441 31ST ST Queens 11106,Queens,11106,3472510034
50117747,SANT AMBROEUS GELATERIA,Frozen Desserts,40.72356425,-73.99655822,3.00,A,267 LAFAYETTE STREET Manhattan 10012,Manhattan,10012,2122076680
50117756,Bar 47,American,40.80661113,-73.92693847,3.00,A,47 BRUCKNER BOULEVARD Bronx 10454,Bronx,10454,3472359297
50117761,MOMO TEST KITCHEN,Japanese,40.64605209,-74.02409682,3.00,A,80 58 STREET Brooklyn 11220,Brooklyn,11220,3109715435
50117772,PAPA JOHN'S,Pizza,40.8143186,-73.91907962,3.00,A,475 WILLIS AVENUE Bronx 10455,Bronx,10455,7182928773
50117773,PAPA JOHN'S,Pizza,40.87169059,-73.87738072,2.50,A,362 EAST  204 STREET Bronx 10467,Bronx,10467,7182957272
50117774,AHIMSA,Indian,40.74812195,-73.97602853,3.00,A,204 EAST   38 STREET Manhattan 10016,Manhattan,10016,5166032478
50117775,POKE BOWL,Hawaiian,40.71282098,-74.00829646,3.00,A,11 PARK PLACE Manhattan 10007,Manhattan,10007,9174095620
50117776,SEEYAMAÑANA,Tapas,40.74490439,-73.9897399,1.00,C,49 WEST   27 STREET Manhattan 10001,Manhattan,10001,2126894002
50117786,KENNEDY FRIED CHICKEN,Chicken,40.8273687,-73.91745212,3.00,A,934 MORRIS AVENUE Bronx 10456,Bronx,10456,9176609371
50117805,SMITH STREET BAGELS,American,40.68471452,-73.99183686,3.00,A,202 SMITH STREET Brooklyn 11201,Brooklyn,11201,3478938260
50117809,MING WONG RESTAURANT,Chinese,40.71596128,-73.99829734,1.38,C,61 MOTT STREET Manhattan 10013,Manhattan,10013,6463705005
50117810,TACO BELL,Mexican,40.82617735,-73.86051479,3.00,A,1889 BRUCKNER BOULEVARD Bronx 10472,Bronx,10472,7328958779
50117814,TACO BELL,Mexican,40.75380539,-73.90195469,3.00,A,6012 NORTHERN BLVD Queens 11377,Queens,11377,6465128287
50117817,TACO BELL,Mexican,40.68902741,-73.84577354,3.00,A,9701 ATLANTIC AVE Queens 11421,Queens,11421,7328958779
50117818,PICK A BAGEL,Bagels/Pretzels,40.76425987,-73.98467575,3.00,A,891 8 AVENUE Manhattan 10019,Manhattan,10019,3476478811
50117824,BLUE STAR PARLOR,Coffee/Tea,40.63972884,-73.96770462,3.00,A,1112 CORTELYOU ROAD Brooklyn 11218,Brooklyn,11218,3476616067
50117827,LUCY'S VIETNAMESE,Asian/Asian Fusion,40.68566366,-73.95435929,2.25,B+,1111 BEDFORD AVENUE Brooklyn 11216,Brooklyn,11216,7188854446
50117830,TACO BELL,Mexican,40.88275956,-73.82412296,3.00,A,3351 CONNER STREET Bronx 10475,Bronx,10475,3473384459
50117840,TACO BELL,American,40.83643409,-73.88497368,3.00,A,961 EAST  174 STREET Bronx 10460,Bronx,10460,7328958779
50117841,JAVA DAY,American,40.75829979,-73.80427499,3.00,A,4358 162ND ST Queens 11358,Queens,11358,7189615555
50117842,TWIN GRILLS,Caribbean,40.68588424,-73.92089831,3.00,A,865 HANCOCK STREET Brooklyn 11233,Brooklyn,11233,3474254338
50117847,RAMERINO PRIME ITALIAN RESTAURANT,Italian,40.75113392,-73.98125362,3.00,A,16 EAST   39 STREET Manhattan 10016,Manhattan,10016,9176561779
50117849,HALAL IN-N-OUT,Chicken,40.6653413,-73.7306547,3.00,A,24722 S CONDUIT AVE Queens 11422,Queens,11422,9174700614
50117851,CAFE VALDEZ,Latin American,40.7486399,-73.86909781,1.00,C,4015 JUNCTION BLVD Queens 11368,Queens,11368,7184244972
50117854,MALA KITCHEN,Chinese,40.75643623,-73.97803964,2.00,B+,7 EAST   47 STREET Manhattan 10017,Manhattan,10017,6466697338
50117856,SAFIR MEDITERRANEAN,Turkish,40.74466484,-73.95344176,3.00,A,4731 VERNON BLVD Queens 11101,Queens,11101,3479249152
50117859,CHICK N' BAOS,Chicken,40.62132395,-74.00637228,3.00,A,7314 13 AVENUE Brooklyn 11228,Brooklyn,11228,9173026466
50117865,MAGNOLIA BAGERY,Other,40.75303757,-74.00028153,3.00,A,20 HUDSON YARDS Manhattan 10001,Manhattan,10001,2122652777
50117866,MISTER SEOUL,Korean,40.76490109,-73.77166085,3.00,A,3935 BELL BLVD Queens 11361,Queens,11361,3475027103
50117880,FOOD LOVER BAKERY,Chinese,40.61749141,-73.98483205,2.00,B+,6305 20 AVENUE Brooklyn 11204,Brooklyn,11204,6463015998
50117882,NARGIS CAFE,Turkish,40.58652953,-73.95234993,3.00,A,1655 SHEEPSHEAD BAY ROAD Brooklyn 11235,Brooklyn,11235,8572069391
